benchmark,model,provider,item_id,category,proportion,order,trial_index,coordination_tokens,reasoning_tokens,task_tokens_full,task_tokens_used,task_truncated,prediction,answer,correct,score_hits,score_total,score_fraction,input_tokens_used,output_tokens_used,elapsed_ms
drop_pack,gemini-2.5-flash,google,drop-pack-20260430-0,"number,span",0.0,reason_first,0,0,4096,3019,3019,False,"[""non-armoured"", ""0"", ""2626"", ""1"", ""April 23, February 3"", ""English American"", ""16"", ""3"", ""Mehmed V"", ""29""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,8,10,0.8,3199,84,1238
drop_pack,gemini-2.5-flash,google,drop-pack-20260430-0,"number,span",0.0,reason_first,1,0,4096,3019,3019,False,"[""non-armoured"", ""0"", ""2626"", ""1"", ""April 23, February 3"", ""English American"", ""16"", ""3"", ""Mehmed V"", ""29""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,8,10,0.8,3199,84,1131
drop_pack,gemini-2.5-flash,google,drop-pack-20260430-0,"number,span",0.0,reason_first,2,0,4096,3019,3019,False,"[""non-armoured"", ""0"", ""2626"", ""1"", ""April 23, February 3"", ""English American"", ""16"", ""3"", ""Mehmed V"", ""29""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,8,10,0.8,3199,84,2560
drop_pack,gemini-2.5-flash,google,drop-pack-20260430-0,"number,span",0.0,reason_first,3,0,4096,3019,3019,False,"[""non-armoured"", ""0"", ""2626"", ""1"", ""April 23, February 3"", ""English American"", ""16"", ""3"", ""Mehmed V"", ""29""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,8,10,0.8,3199,84,1315
drop_pack,gemini-2.5-flash,google,drop-pack-20260430-0,"number,span",0.0,reason_first,4,0,4096,3019,3019,False,"[""non-armoured"", ""0"", ""2626"", ""1"", ""April 23, February 3"", ""English American"", ""16"", ""3"", ""Mehmed V"", ""29""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,8,10,0.8,3199,84,1576
drop_pack,gemini-2.5-flash,google,drop-pack-20260430-0,"number,span",0.0,reason_first,5,0,4096,3019,3019,False,"[""non-armoured"", ""0"", ""2626"", ""1"", ""April 23 and February 3"", ""English American"", ""16"", ""3"", ""Mehmed V"", ""29""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,7,10,0.7,3199,84,1290
drop_pack,gemini-2.5-flash,google,drop-pack-20260430-0,"number,span",0.0,reason_first,6,0,4096,3019,3019,False,"[""non-armoured"", ""0"", ""2626"", ""1"", ""April 23, February 3"", ""English American"", ""16"", ""3"", ""Mehmed V"", ""29""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,8,10,0.8,3199,84,1401
drop_pack,gemini-2.5-flash,google,drop-pack-20260430-0,"number,span",0.0,reason_first,7,0,4096,3019,3019,False,"[""non-armoured"", ""0"", ""2626"", ""1"", ""April 23, February 3"", ""English American"", ""16"", ""3"", ""Mehmed V"", ""29""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,8,10,0.8,3199,84,1181
drop_pack,gemini-2.5-flash,google,drop-pack-20260430-0,"number,span",0.0,reason_first,8,0,4096,3019,3019,False,"[""non-armoured"", ""0"", ""2626"", ""1"", ""April 23, February 3"", ""English American"", ""16"", ""3"", ""Mehmed V"", ""29""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,8,10,0.8,3199,84,1441
drop_pack,gemini-2.5-flash,google,drop-pack-20260430-0,"number,span",0.0,reason_first,9,0,4096,3019,3019,False,"[""non-armoured"", ""0"", ""2626"", ""1"", ""April 23, February 3"", ""English American"", ""16"", ""3"", ""Mehmed V"", ""29""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,8,10,0.8,3199,84,1341
drop_pack,gemini-2.5-flash,google,drop-pack-20260430-0,"number,span",0.25,coord_first,0,1024,3072,3019,3019,False,"[""non-armoured"", ""0"", ""2628"", ""1"", ""April 23, February 3"", ""English American"", ""16"", ""3"", ""sultan Mehmed V"", ""29""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,8,10,0.8,4284,85,1562
drop_pack,gemini-2.5-flash,google,drop-pack-20260430-0,"number,span",0.25,coord_first,1,1024,3072,3019,3019,False,"[""non-armoured"", ""0"", ""2626"", ""1"", ""April 23, February 3"", ""English American"", ""16"", ""3"", ""sultan Mehmed V"", ""29""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,9,10,0.9,4284,85,1271
drop_pack,gemini-2.5-flash,google,drop-pack-20260430-0,"number,span",0.25,coord_first,2,1024,3072,3019,3019,False,"[""non-armoured"", ""0"", ""2626"", ""1"", ""April 23, February 3"", ""English American"", ""16"", ""3"", ""sultan Mehmed V"", ""29""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,9,10,0.9,4284,85,1194
drop_pack,gemini-2.5-flash,google,drop-pack-20260430-0,"number,span",0.25,coord_first,3,1024,3072,3019,3019,False,"[""non-armoured"", ""0"", ""2628"", ""1"", ""April 23, February 3"", ""English American"", ""16"", ""3"", ""sultan Mehmed V"", ""29""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,8,10,0.8,4284,85,1188
drop_pack,gemini-2.5-flash,google,drop-pack-20260430-0,"number,span",0.25,coord_first,4,1024,3072,3019,3019,False,"[""non-armoured"", ""0"", ""2026"", ""1"", ""April 23 and February 3"", ""English American"", ""16"", ""3"", ""sultan Mehmed V"", ""29""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,7,10,0.7,4284,85,1274
drop_pack,gemini-2.5-flash,google,drop-pack-20260430-0,"number,span",0.25,coord_first,5,1024,3072,3019,3019,False,"[""non-armoured"", ""0"", ""2628"", ""1"", ""April 23, February 3"", ""English American"", ""16"", ""3"", ""sultan Mehmed V"", ""29""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,8,10,0.8,4284,85,1310
drop_pack,gemini-2.5-flash,google,drop-pack-20260430-0,"number,span",0.25,coord_first,6,1024,3072,3019,3019,False,"[""non-armoured"", ""0"", ""2626"", ""1"", ""April 23, February 3"", ""English American"", ""16"", ""3"", ""sultan Mehmed V"", ""29""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,9,10,0.9,4284,85,1233
drop_pack,gemini-2.5-flash,google,drop-pack-20260430-0,"number,span",0.25,coord_first,7,1024,3072,3019,3019,False,"[""non-armoured"", ""0"", ""2628"", ""1"", ""April 23, February 3"", ""English American"", ""16"", ""3"", ""sultan Mehmed V"", ""29""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,8,10,0.8,4284,85,1626
drop_pack,gemini-2.5-flash,google,drop-pack-20260430-0,"number,span",0.25,coord_first,8,1024,3072,3019,3019,False,"[""non-armoured"", ""0"", ""2626"", ""1"", ""April 23, February 3"", ""English American"", ""16"", ""3"", ""sultan Mehmed V"", ""29""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,9,10,0.9,4284,85,1461
drop_pack,gemini-2.5-flash,google,drop-pack-20260430-0,"number,span",0.25,coord_first,9,1024,3072,3019,3019,False,"[""non-armoured"", ""0"", ""2626"", ""1"", ""April 23 and February 3"", ""English American"", ""16"", ""3"", ""sultan Mehmed V"", ""29""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,8,10,0.8,4284,85,1106
drop_pack,gemini-2.5-flash,google,drop-pack-20260430-0,"number,span",0.25,reason_first,0,1024,3072,3019,3019,False,"[""non-armoured"", ""0"", ""2626"", ""1"", ""April 23, February 3"", ""English American"", ""30"", ""3"", ""sultan Mehmed V"", ""29""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,9,10,0.9,4283,85,1326
drop_pack,gemini-2.5-flash,google,drop-pack-20260430-0,"number,span",0.25,reason_first,1,1024,3072,3019,3019,False,"[""non-armoured"", ""0"", ""2626"", ""1"", ""April 23, February 3"", ""English American"", ""30"", ""3"", ""sultan Mehmed V"", ""29""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,9,10,0.9,4283,85,1307
drop_pack,gemini-2.5-flash,google,drop-pack-20260430-0,"number,span",0.25,reason_first,2,1024,3072,3019,3019,False,"[""non-armoured"", ""0"", ""2626"", ""1"", ""April 23, February 3"", ""English American"", ""30"", ""3"", ""sultan Mehmed V"", ""29""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,9,10,0.9,4283,85,1288
drop_pack,gemini-2.5-flash,google,drop-pack-20260430-0,"number,span",0.25,reason_first,3,1024,3072,3019,3019,False,"[""non-armoured"", ""0"", ""2626"", ""1"", ""April 23, February 3"", ""English American"", ""30"", ""3"", ""sultan Mehmed V"", ""29""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,9,10,0.9,4283,85,1183
drop_pack,gemini-2.5-flash,google,drop-pack-20260430-0,"number,span",0.25,reason_first,4,1024,3072,3019,3019,False,"[""non-armoured"", ""0"", ""2626"", ""1"", ""April 23, February 3"", ""English American"", ""30"", ""3"", ""sultan Mehmed V"", ""29""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,9,10,0.9,4283,85,1152
drop_pack,gemini-2.5-flash,google,drop-pack-20260430-0,"number,span",0.25,reason_first,5,1024,3072,3019,3019,False,"[""non-armoured"", ""0"", ""2626"", ""1"", ""April 23, February 3"", ""English American"", ""30"", ""3"", ""sultan Mehmed V"", ""29""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,9,10,0.9,4283,85,1313
drop_pack,gemini-2.5-flash,google,drop-pack-20260430-0,"number,span",0.25,reason_first,6,1024,3072,3019,3019,False,"[""non-armoured"", ""0"", ""2626"", ""1"", ""April 23, February 3"", ""English American"", ""30"", ""3"", ""Mehmed V"", ""29""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,8,10,0.8,4283,84,1317
drop_pack,gemini-2.5-flash,google,drop-pack-20260430-0,"number,span",0.25,reason_first,7,1024,3072,3019,3019,False,"[""non-armoured"", ""0"", ""2626"", ""1"", ""April 23, February 3"", ""English American"", ""30"", ""3"", ""Mehmed V"", ""29""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,8,10,0.8,4283,84,1271
drop_pack,gemini-2.5-flash,google,drop-pack-20260430-0,"number,span",0.25,reason_first,8,1024,3072,3019,3019,False,"[""non-armoured"", ""0"", ""2626"", ""1"", ""April 23, February 3"", ""English American"", ""30"", ""3"", ""sultan Mehmed V"", ""29""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,9,10,0.9,4283,85,1184
drop_pack,gemini-2.5-flash,google,drop-pack-20260430-0,"number,span",0.25,reason_first,9,1024,3072,3019,3019,False,"[""non-armoured"", ""0"", ""2626"", ""1"", ""April 23, February 3"", ""English American"", ""30"", ""3"", ""sultan Mehmed V"", ""29""]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,9,10,0.9,4283,85,1226
drop_pack,gemini-2.5-flash,google,drop-pack-20260430-0,"number,span",0.5,coord_first,0,2048,2048,3019,2048,True,"[""non-armoured"", ""0"", ""2026"", ""1"", ""April 23 and February 3"", ""English American"", ""16"", ""1341\u20131347"", """", """"]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,4,10,0.4,4386,75,1546
drop_pack,gemini-2.5-flash,google,drop-pack-20260430-0,"number,span",0.5,coord_first,1,2048,2048,3019,2048,True,"[""non-armoured"", ""0"", ""2026"", ""1"", ""April 23 and February 3"", ""English American"", ""16"", ""1341"", """", """"]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,4,10,0.4,4386,70,1203
drop_pack,gemini-2.5-flash,google,drop-pack-20260430-0,"number,span",0.5,coord_first,2,2048,2048,3019,2048,True,"[""non-armoured"", ""0"", ""2026"", ""1"", ""April 23 and February 3"", ""English American"", ""16"", ""1341\u20131347"", """", """"]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,4,10,0.4,4386,75,1822
drop_pack,gemini-2.5-flash,google,drop-pack-20260430-0,"number,span",0.5,coord_first,3,2048,2048,3019,2048,True,"[""non-armoured"", ""0"", ""2026"", ""1"", ""April 23 and February 3"", ""English American"", ""16"", ""1341\u20131347"", """", """"]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,4,10,0.4,4386,75,1239
drop_pack,gemini-2.5-flash,google,drop-pack-20260430-0,"number,span",0.5,coord_first,4,2048,2048,3019,2048,True,"[""non-armoured"", ""0"", ""2026"", ""1"", ""April 23 and February 3"", ""English American"", ""16"", ""1341\u20131347"", """", """"]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,4,10,0.4,4386,75,1554
drop_pack,gemini-2.5-flash,google,drop-pack-20260430-0,"number,span",0.5,coord_first,5,2048,2048,3019,2048,True,"[""non-armoured"", ""0"", ""2026"", ""1"", ""April 23 and February 3"", ""English American"", ""16"", ""1341"", """", """"]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,4,10,0.4,4386,70,1194
drop_pack,gemini-2.5-flash,google,drop-pack-20260430-0,"number,span",0.5,coord_first,6,2048,2048,3019,2048,True,"[""non-armoured"", ""0"", ""2026"", ""1"", ""April 23 and February 3"", ""English American"", ""16"", ""1341\u20131347"", """", """"]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,4,10,0.4,4386,75,1264
drop_pack,gemini-2.5-flash,google,drop-pack-20260430-0,"number,span",0.5,coord_first,7,2048,2048,3019,2048,True,"[""non-armoured"", ""0"", ""2026"", ""1"", ""April 23 and February 3"", ""English American"", ""16"", ""1341"", """", """"]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,4,10,0.4,4386,70,1173
drop_pack,gemini-2.5-flash,google,drop-pack-20260430-0,"number,span",0.5,coord_first,8,2048,2048,3019,2048,True,"[""non-armoured"", ""0"", ""2026"", ""1"", ""April 23 and February 3"", ""English American"", ""16"", ""1321"", """", """"]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,4,10,0.4,4386,70,1152
drop_pack,gemini-2.5-flash,google,drop-pack-20260430-0,"number,span",0.5,coord_first,9,2048,2048,3019,2048,True,"[""non-armoured"", ""0"", ""2026"", ""1"", ""April 23 and February 3"", ""English American"", ""16"", ""1341"", """", """"]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,4,10,0.4,4386,70,1277
drop_pack,gemini-2.5-flash,google,drop-pack-20260430-0,"number,span",0.5,reason_first,0,2048,2048,3019,2048,True,"["""", """", """", """", """", """", """", """", """", """"]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,0,10,0.0,4386,823,5453
drop_pack,gemini-2.5-flash,google,drop-pack-20260430-0,"number,span",0.5,reason_first,1,2048,2048,3019,2048,True,"["""", """", """", """", """", """", """", """", """", """"]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,0,10,0.0,4386,806,6061
drop_pack,gemini-2.5-flash,google,drop-pack-20260430-0,"number,span",0.5,reason_first,2,2048,2048,3019,2048,True,"["""", """", """", """", """", """", """", """", """", """"]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,0,10,0.0,4386,703,5060
drop_pack,gemini-2.5-flash,google,drop-pack-20260430-0,"number,span",0.5,reason_first,3,2048,2048,3019,2048,True,"["""", """", """", """", """", """", """", """", """", """"]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,0,10,0.0,4386,817,5367
drop_pack,gemini-2.5-flash,google,drop-pack-20260430-0,"number,span",0.5,reason_first,4,2048,2048,3019,2048,True,"["""", """", """", """", """", """", """", """", """", """"]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,0,10,0.0,4386,719,4883
drop_pack,gemini-2.5-flash,google,drop-pack-20260430-0,"number,span",0.5,reason_first,5,2048,2048,3019,2048,True,"["""", """", """", """", """", """", """", """", """", """"]","[[""non-armoured vehicles"", ""non-armoured""], [""0"", ""7""], [""2626""], [""1""], [""April 23, February 3""], [""English American""], [""1"", ""6""], [""3""], [""sultan Mehmed V""], [""29"", ""12""]]",False,0,10,0.0,4386,684,4762
